X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-13179910.3999016,4029809.65657349,63027,211,,Municipal Services,Public Internet Access,,,LA County Library - Culver City Julian Dixon Library,4975 Overland Ave.,,Culver City,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 10 am - 6 pm<br />
Sunday: Closed <br />",310.559.1676,https://lacountylibrary.org/culver-city-julian-dixon-library/,,,70503,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",90230,http://egis3.lacounty.gov/lms/?p=70503,publish,34.0075039,-118.3971495,,2019/01/10 11:49:54+00,,6441304.90598372,1825348.96145532
-13116868.5026606,4028745.19910732,63029,211,,Municipal Services,Public Internet Access,,,LA County Library - Diamond Bar Library,21800 Copley Dr,,Diamond Bar,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",909.861.4978,https://lacountylibrary.org/diamond-bar-library/,,,70504,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",91765,http://egis3.lacounty.gov/lms/?p=70504,publish,33.99957682,-117.8308345,,2019/01/10 11:52:16+00,,6612944.84616771,1822269.50403155
-13165268.012999,4011057.72533156,63033,211,,Municipal Services,Public Internet Access,,,"LA County Library - Dr. Martin Luther King, Jr. Library",17906 S Avalon Blvd,,Carson,CA,"<br />
Monday: Closed<br />
Tuesday: 12 - 8 pm<br />
Wednesday: 12 - 8 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am -5 pm<br />
Sunday: Closed <br />",310.327.4830,https://lacountylibrary.org/dr-martin-luther-king-jr-library/,,,70505,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",90746,http://egis3.lacounty.gov/lms/?p=70505,publish,33.86774891,-118.2656147,,2019/01/10 11:54:33+00,,6481035.08669381,1774357.76356915
-13133259.4070437,4047364.79666186,63035,211,,Municipal Services,Public Internet Access,,,LA County Library - Duarte Library,1301 Buena Vista St,,Duarte,CA,"<br />
Monday: 11 am -8 pm <br />
Tuesday: 11 am - 8 pm <br />
Wednesday: 11 am - 8 pm <br />
Thursday: 11 am - 8 pm <br />
Friday: 10: am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",626.358.1865,https://lacountylibrary.org/duarte-library/,,,70506,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",91010,http://egis3.lacounty.gov/lms/?p=70506,publish,34.13813131,-117.9780765,,2019/01/10 11:56:23+00,,6568304.4042808,1872649.72610556
-13153501.1310367,4033370.89106581,63039,211,,Municipal Services,Public Internet Access,,,LA County Library - East Los Angeles Library,4837 E 3rd St,,Los Angeles,CA,"<br />
Monday: 10 am - 9 pm<br />
Tuesday: 10 am - 9 pm<br />
Wednesday: 10 am - 9 pm<br />
Thursday: 10 am - 9 pm <br />
Friday: 10 am - 6 pm <br />
Saturday: 9 am - 5 pm <br />
Sunday: 1 pm - 5 pm<br />",323.264.0155,https://lacountylibrary.org/east-los-angeles-library/,,,70507,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",90022,http://egis3.lacounty.gov/lms/?p=70507,publish,34.03401925,-118.159911,,2019/01/10 12:15:18+00,,6513220.81431697,1834799.18533698
-13157239.3841898,4014561.73527976,63044,211,,Municipal Services,Public Internet Access,,,LA County Library - East Rancho Dominguez Library,4420 E Rose St,,East Rancho Dominguez,CA,"<br />
Monday: 10 am - 6 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",310.632.6193,https://lacountylibrary.org/east-rancho-dominguez-library/,,,70508,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90221,http://egis3.lacounty.gov/lms/?p=70508,publish,33.89388113,-118.1934923,,2019/01/10 15:05:36+00,,6502948.2613713,1783817.88900581
-13155489.0855685,4031990.86238984,63047,211,,Municipal Services,Public Internet Access,,,LA County Library - El Camino Real Library,4264 E Whittier Blvd,,Los Angeles,CA,"<br />
Monday: 11 am - 7 pm<br />
Tuesday: 11 am - 7 pm <br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",323.269.8102,https://lacountylibrary.org/el-camino-real-library/,,,70509,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90023,http://egis3.lacounty.gov/lms/?p=70509,publish,34.02374516,-118.1777691,,2019/01/10 15:08:30+00,,6507803.5961488,1831069.33354473
-13139660.7008095,4037811.84112845,63049,211,,Municipal Services,Public Internet Access,,,LA County Library - El Monte Library,3224 Tyler Ave,,El Monte,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: 1 pm - 5 pm <br />",626.444.9506,https://lacountylibrary.org/el-monte-library/,,,70510,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",91731,http://egis3.lacounty.gov/lms/?p=70510,publish,34.06707296,-118.0355803,,2019/01/10 15:10:40+00,,6550894.53391689,1846791.4444889
-13162982.9912769,4025382.8066973,63054,211,,Municipal Services,Public Internet Access,,,LA County Library - Florence Express Library,7600 Graham Ave,,Los Angeles,CA,"<br />
Monday: 10 am to 6 pm<br /> 
Tuesday: 12: to 8 pm <br />
Wednesday: 12 to 8 pm <br />
Thursday: 10 am to 6 pm <br />
Friday: 9 am to 5 pm <br />
Saturday: 9 am to 5 pm<br />
Sunday: Closed <br />",323.581.8028,https://lacountylibrary.org/florence-library/,,,70511,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit&nbsp;<a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90001,http://egis3.lacounty.gov/lms/?p=70511,publish,33.97453202,-118.245088,,2019/02/21 12:00:40+00,,6487361.31551114,1813202.61993439
-13169938.333206,4012997.18638687,63057,211,,Municipal Services,Public Internet Access,,,LA County Library - Gardena Mayme Dear Library,1731 W Gardena Blvd,,Gardena,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am to 8 pm<br />
Wednesday: 10 am to 8 pm<br />
Thursday: 10 am to 8 pm<br />
Friday: 10 am to 6 pm<br />
Saturday: 10 am to 6 pm<br />
Sunday: Closed <br />",310.323.6363,https://lacountylibrary.org/gardena-mayme-dear-library/,,,70512,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90247,http://egis3.lacounty.gov/lms/?p=70512,publish,33.88221402,-118.3075689,,2019/01/10 15:18:37+00,,6468314.78536281,1779658.25690514
-13147196.7786734,4008199.38493179,63060,211,,Municipal Services,Public Internet Access,,,"LA County Library - George Nye, Jr. Library",6600 Del  Amo Blvd,,Lakewood,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 8 am - 6 pm<br />
Saturday: 8 am - 6 pm<br />
Sunday Closed <br />",562.421.8497,https://lacountylibrary.org/george-nye-jr-library/,,,70513,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90713,http://egis3.lacounty.gov/lms/?p=70513,publish,33.84642604,-118.10327804,,2019/01/10 15:20:22+00,,6530309.2066493,1766507.41411239
-13162233.1765739,4023424.86902385,63065,211,,Municipal Services,Public Internet Access,,,LA County Library - Graham Library,1900 E Firestone Blvd,,Los Angeles,CA,"<br />
Monday: 12 - 8 pm<br />
Tuesday: 12 - 8 pm<br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",323.582.2903,https://lacountylibrary.org/graham-library/,,,70514,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90001,http://egis3.lacounty.gov/lms/?p=70514,publish,33.95994491,-118.2383523,,2019/01/10 15:22:17+00,,6489390.94235739,1807889.16336973
-13131704.8493044,4027935.8443016,63067,211,,Municipal Services,Public Internet Access,,,LA County Library - Hacienda Heights Library,16010 La  Monde St,,Hacienda Heights,CA,"<br />
Monday: 9 am - 9 pm<br />
Tuesday: 9 am - 9 pm<br />
Wednesday: 9 am - 9 pm<br />
Thursday: 9 am - 9 pm <br />
Friday: 9 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: 1 pm - 5 pm <br />",626.968.9356,https://lacountylibrary.org/hacienda-heights-library/,,,70515,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",91745,http://egis3.lacounty.gov/lms/?p=70515,publish,33.99354901,-117.96411167,,2019/01/10 15:24:54+00,,6572548.96698588,1820034.6535144
-13144382.1354766,4006166.69058475,63069,211,,Municipal Services,Public Internet Access,,,LA County Library - Hawaiian Gardens Library,11940 Carson St,,Hawaiian Gardens,CA,"<br />
Monday: Closed<br />
Tuesday: 12 - 8 pm<br />
Wednesday: 12 - 8 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",562.496.1212,https://lacountylibrary.org/hawaiian-gardens-library/,,,70516,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://LACountyLibrary.org"">LACountyLibrary.org</a>.",90716,http://egis3.lacounty.gov/lms/?p=70516,publish,33.83125915,-118.07799367,,2019/01/10 11:10:15+00,,6537982.70475373,1760980.87234397
-13175144.311548,4017692.49596601,63073,211,,Municipal Services,Public Internet Access,,,LA County Library - Hawthorne Library,12700 Grevillea Ave,,Hawthorne,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",310.679.8193,https://lacountylibrary.org/hawthorne-library/,,,70517,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90250,http://egis3.lacounty.gov/lms/?p=70517,publish,33.91722296,-118.354335,,2019/01/10 15:42:43+00,,6454164.96556538,1792445.48592381
-13179776.3712051,4010615.42609716,63075,211,,Municipal Services,Public Internet Access,,,LA County Library - Hermosa Beach Library,550 Pier Ave,,Hermosa Beach,CA,"<br />
Monday: Closed<br />
Tuesday: 11 am - 7 pm<br />
Wednesday: 11 am - 7 pm<br />
Thursday: 11 am - 7 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",310.379.8475,https://lacountylibrary.org/hermosa-beach-library/,,,70518,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90254,http://egis3.lacounty.gov/lms/?p=70518,publish,33.86444976,-118.3959455,,2019/01/10 15:45:19+00,,6441464.73604463,1773287.33165489
-13154467.9519006,4017758.65641963,63077,211,,Municipal Services,Public Internet Access,,,LA County Library - Hollydale Library,12000 S Garfield Ave,,South Gate,CA,"<br />
Monday: Closed<br />
Tuesday: 12 to 8 pm<br />
Wednesday: 12 to 8 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: 12 to 5 pm<br />
Saturday: 12 to 5 pm<br />
Sunday: Closed <br />",562.634.0156,https://lacountylibrary.org/hollydale-library/,,,70519,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90280,http://egis3.lacounty.gov/lms/?p=70519,publish,33.91771616,-118.1685961,,2019/01/10 15:46:58+00,,6510518.4332388,1792478.38841707
-13160043.989649,4026163.66016965,63079,211,,Municipal Services,Public Internet Access,,,LA County Library - Huntington Park Library,6518 Miles Ave,,Huntington Park,CA,"<br />
Monday: 12 to 8 pm<br />
Tuesday: 12 to 8 pm<br />
Wednesday: 10 am to 6 pm<br />
Thursday: 10 am to 6 pm <br />
Friday: Closed<br />
Saturday: 9 am to 5 pm<br />
Sunday: Closed <br />",323.583.1461,https://lacountylibrary.org/huntington-park-library/,,,70520,"Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.",90255,http://egis3.lacounty.gov/lms/?p=70520,publish,33.98034887,-118.2186865,,2019/01/10 15:48:56+00,,6495370.66300946,1815301.02288981
-13157318.3542157,4056061.20083493,63081,211,,Municipal Services,Public Internet Access,,,LA County Library - La Canada Flintridge Library,4545 N Oakwood Ave,,La Canada Flintridge,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",818.790.3330,https://lacountylibrary.org/la-canada-flintridge-library/,,,70521,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",91011,http://egis3.lacounty.gov/lms/?p=70521,publish,34.20276641,-118.1942017,,2019/01/10 15:56:36+00,,6502950.14194497,1896227.61103632
-13162425.6145892,4058961.07239664,63084,211,,Municipal Services,Public Internet Access,,,LA County Library - La Crescenta Library,2809 Foothill Blvd,,La Crescenta,CA,"<br />
Monday: 10 am - 8 pm<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: 1 pm - 5 pm <br />",818.248.5313,https://lacountylibrary.org/la-crescenta-library/,,,70522,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit&nbsp;<a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",91214,http://egis3.lacounty.gov/lms/?p=70522,publish,34.22430839,-118.240081,,2019/01/10 16:01:17+00,,6489096.5036418,1904097.07134722
-13136849.2758888,4016237.11950821,63086,211,,Municipal Services,Public Internet Access,,,LA County Library - La Mirada Library,13800 La Mirada Blvd,,La Mirada,CA,"<br />
Monday: Closed<br />
Tuesday: 10 am - 8 pm<br />
Wednesday: 10 am - 8 pm<br />
Thursday: 10 am - 8 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",562.943.0277,https://lacountylibrary.org/la-mirada-library/,,,70523,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",90638,http://egis3.lacounty.gov/lms/?p=70523,publish,33.90637299,-118.01032484,,2019/01/10 16:00:28+00,,6558537.35918239,1788307.61329406
-13130265.3468791,4031467.45080377,63090,211,,Municipal Services,Public Internet Access,,,LA County Library - La Puente Library,15920 E Central Ave,,La Puente,CA,"<br />
Monday: Closed<br />
Tuesday: 11 am - 8 pm<br />
Wednesday: 11 am - 8 pm<br />
Thursday: 9 am - 5 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",626.968.4613,https://lacountylibrary.org/la-puente-library/,,,70524,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",91744,http://egis3.lacounty.gov/lms/?p=70524,publish,34.01984812,-117.9511804,,2019/01/10 16:06:06+00,,6576464.10449681,1829607.08581306
-13109481.107482,4043771.92262702,63092,211,,Municipal Services,Public Internet Access,,,LA County Library - La Verne Library,3640 D St,,La Verne,CA,"<br />
Monday: 10 am - 6 pm<br />
Tuesday: 10 am - 6 pm<br />
Wednesday: 11 am - 8 pm<br />
Thursday: 11 am - 8 pm <br />
Friday: 9 am - 5 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",909.596.1934,https://lacountylibrary.org/la-verne-library/,,,70525,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",91750,http://egis3.lacounty.gov/lms/?p=70525,publish,34.11141321,-117.7644724,,2019/01/10 16:08:55+00,,6632963.97738922,1863009.32248615
-13116555.9019565,4111927.79130119,63094,211,,Municipal Services,Public Internet Access,,,LA County Library - Lake Los Angeles Library,16921 E Ave O,#A,Palmdale,CA,"<br />
Monday: 11 am - 7 pm<br />
Tuesday: 11 am - 7 pm<br />
Wednesday: 10 am - 6 pm<br />
Thursday: 10 am - 6 pm <br />
Friday: 10 am - 6 pm<br />
Saturday: 9 am - 5 pm<br />
Sunday: Closed <br />",661.264.0593,https://lacountylibrary.org/lake-los-angeles-library/,,,70526,"<div>Founded in 1912, LA County Library is one of the largest and most innovative library systems in the US. It offers free public resources including books, music, multimedia materials, computer and internet access, and educational and recreational services to 3.4 million residents across 3,000 square miles through its 87 libraries and mobile fleet of 18 vehicles, including 3 bookmobiles, 10 MākMō maker mobiles, and 5 Reading Machines. LA County Library is dedicated to reducing barriers and increasing access to and equity of public services for all. To learn more, visit <a href=""http://lacountylibrary.org/"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"">LACountyLibrary.org</a>.</div>",93591,http://egis3.lacounty.gov/lms/?p=70526,publish,34.61680614,-117.82802636,,2019/01/10 16:10:54+00,,6613411.68381672,2046892.92387831
